latitude,longitude,altitude(feet),ascent(feet),speed(mph),distance(feet),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mph),velocityY(mph),velocityZ(mph),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,isBrakingToAvoid
51.405554,-2.819226,116,116,0,28,116,116,10.07,28,29958,00:30.0,00:30.0,21,0,0,11.288,51.405509,-2.819328,0,0,0,-2,-1,88,0,1,0,60,99,-8464,2256,11288,3151.5,16,P_GPS,1,1,0,0,0,0,0,1.5314E+12,3778,3770,3761,0,0,0,13,,,,,,,0,0,0,20,-18,889,-350,0,889,6,355,0,86.26,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405554,-2.819226,116,116,0,28,116,116,10.07,28,30060,00:30.1,00:30.1,21,0,0,11.288,51.405509,-2.819328,0,0,0,-1,-2,88,0,1,0,60,99,-8464,2256,11288,3151.5,16,P_GPS,1,1,0,0,0,0,0,1.5314E+12,3778,3770,3761,0,0,0,13,,,,,,,0,0,0,18,-21,889,-350,0,889,6,355,0,86.24,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405554,-2.819227,116,116,0,28,116,116,10.07,28,30157,00:30.2,00:30.2,21,0,0,11.288,51.405509,-2.819328,0,0,0,-1,-1,88,0,1,0,60,99,-8464,2256,11288,3151.5,16,P_GPS,1,1,0,0,0,0,0,1.5314E+12,3778,3770,3761,0,0,0,13,,,,,,,0,0,0,18,-17,889,-350,0,889,6,355,0,86.2,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405554,-2.819227,116,116,0,28,116,116,10.07,28,30257,00:30.3,00:30.3,21,0,0,11.288,51.405509,-2.819328,0,0,0,-1,-1,88,0,1,0,60,99,-8464,2256,11288,3151.5,16,P_GPS,1,1,0,0,0,0,0,1.5314E+12,3778,3770,3761,0,0,0,13,,,,,,,0,0,0,18,-17,889,-350,0,889,6,355,0,86.18,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405554,-2.819227,116,116,0,28,116,116,10.07,28,30361,00:30.4,00:30.4,21,0,0,11.288,51.405509,-2.819328,0,0,0,-1,-1,89,0,1,0,60,99,-8464,2256,11288,3151.5,16,P_GPS,1,1,0,0,0,0,0,1.5314E+12,3778,3770,3761,0,0,0,13,,,,,,,0,0,0,18,-16,890,-350,0,889,6,355,0,86.14,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405554,-2.819227,116,116,0,28,116,116,10.07,28,30458,00:30.5,00:30.5,21,0,0,11.288,51.405509,-2.819328,0,0,0,-1,-1,89,0,1,0,60,99,-8464,2256,11288,3151.5,16,P_GPS,1,1,0,0,0,0,0,1.5314E+12,3778,3770,3761,0,0,0,13,,,,,,,0,0,0,17,-15,890,-350,0,889,6,354,0,86.12,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405554,-2.819227,116,116,0,28,116,116,10.07,28,30557,00:30.6,00:30.6,21,0,0,11.267,51.405509,-2.819328,0,0,0,-1,-1,89,0,1,0,60,99,-8614,2254,11267,3153.5,16,P_GPS,1,1,0,0,0,0,0,1.5314E+12,3778,3770,3761,0,0,0,13,,,,,,,0,0,0,17,-15,890,-350,0,889,6,354,0,86.09,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405554,-2.819227,116,116,0,28,116,116,10.07,28,30659,00:30.7,00:30.7,21,0,0,11.267,51.405509,-2.819328,0,0,0,-1,-1,89,0,1,0,60,99,-8614,2254,11267,3153.5,16,P_GPS,1,1,0,0,0,0,0,1.5314E+12,3778,3770,3761,0,0,0,13,,,,,,,0,0,0,17,-16,890,-350,0,889,6,354,0,86.08,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405554,-2.819227,116,116,0,28,116,116,10.07,28,30819,00:31.0,00:31.0,21,0,0,11.267,51.405509,-2.819328,0,0,0,-1,-1,89,0,1,0,60,99,-8614,2254,11267,3153.5,16,P_GPS,1,1,0,0,0,0,0,1.5314E+12,3778,3770,3761,0,0,0,13,,,,,,,0,0,0,17,-16,890,-350,0,889,6,354,0,86.04,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405554,-2.819227,116,116,0,28,116,116,10.07,28,30920,00:31.0,00:31.0,21,0,0,11.267,51.405509,-2.819328,0,0,0,-1,-1,89,0,1,0,60,99,-8614,2254,11267,3153.5,16,P_GPS,1,1,0,0,0,0,0,1.5314E+12,3778,3770,3761,0,0,0,13,,,,,,,0,0,0,17,-18,890,-350,0,889,6,354,0,86.01,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405554,-2.819227,116,116,0,28,116,116,10.07,28,30962,00:31.0,00:31.0,21,0,0,11.267,51.405509,-2.819328,0,0,0,-1,-1,88,0,1,0,60,99,-8614,2254,11267,3153.5,16,P_GPS,1,1,0,0,0,0,0,1.5314E+12,3778,3770,3761,0,0,0,13,,,,,,,0,0,0,17,-17,889,-350,0,889,6,354,0,85.98,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405554,-2.819227,116,116,0,28,116,116,10.07,28,31058,00:31.1,00:31.1,21,0,0,11.267,51.405509,-2.819328,0,0,0,-1,-1,89,0,1,0,60,99,-8614,2254,11267,3153.5,16,P_GPS,1,1,0,0,0,0,0,1.5314E+12,3778,3770,3761,0,0,0,13,,,,,,,0,0,0,18,-17,890,-350,0,889,6,354,0,85.96,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405554,-2.819227,116,116,0,28,116,116,10.07,28,31158,00:31.2,00:31.2,21,0,0,11.267,51.405509,-2.819328,0,0,0,-1,-1,89,0,1,0,60,99,-8614,2254,11267,3153.5,16,P_GPS,1,1,0,0,0,0,0,1.5314E+12,3778,3770,3761,0,0,0,13,,,,,,,0,0,0,18,-16,890,-350,0,889,6,354,0,85.95,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405554,-2.819227,116,116,0,28,116,116,10.07,28,31253,00:31.3,00:31.3,21,0,0,11.267,51.405509,-2.819328,0,0,0,-1,-1,89,0,1,0,60,99,-8614,2254,11267,3153.5,16,P_GPS,1,1,0,0,0,0,0,1.5314E+12,3778,3770,3761,0,0,0,13,,,,,,,0,0,0,18,-16,890,-350,0,889,6,354,0,85.93,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405554,-2.819227,116,116,0,28,116,116,10.07,28,31356,00:31.4,00:31.4,21,0,0,11.267,51.405509,-2.819328,0,0,0,-2,-1,89,0,1,0,60,99,-8614,2254,11267,3153.5,16,P_GPS,1,1,0,0,0,0,0,1.5314E+12,3778,3770,3761,0,0,0,13,,,,,,,0,0,0,20,-17,890,-350,0,889,6,354,0,85.91,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405554,-2.819227,116,116,0,28,116,116,10.07,28,31462,00:31.5,00:31.5,21,0,0,11.267,51.405509,-2.819328,0,0,0,-2,-1,89,0,1,0,60,99,-8614,2254,11267,3153.5,16,P_GPS,1,1,0,0,0,0,0,1.5314E+12,3778,3770,3761,0,0,0,13,,,,,,,0,0,0,21,-17,890,-350,0,889,6,354,0,85.88,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405554,-2.819227,116,116,0,28,116,116,10.07,28,31555,00:31.6,00:31.6,21,0,0,11.093,51.405509,-2.819328,0,0,0,-2,-1,88,0,1,0,60,99,-8612,2254,11093,3153.5,16,P_GPS,1,1,0,0,0,0,0,1.5314E+12,3778,3770,3761,0,0,0,13,,,,,,,0,0,0,21,-16,889,-350,0,889,6,354,0,85.9,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405554,-2.819227,116,116,0,28,116,116,10.07,28,31657,00:31.7,00:31.7,21,0,0,11.093,51.405509,-2.819328,0,0,0,-2,-1,89,0,1,0,60,99,-8612,2254,11093,3153.5,16,P_GPS,1,1,0,0,0,0,0,1.5314E+12,3778,3770,3761,0,0,0,13,,,,,,,0,0,0,20,-16,890,-350,0,889,6,354,0,85.92,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405554,-2.819227,116,116,0,28,116,116,10.07,28,31760,00:31.8,00:31.8,21,0,0,11.093,51.405509,-2.819328,0,0,0,-2,-1,88,0,1,0,60,99,-8612,2254,11093,3153.5,16,P_GPS,1,1,0,0,0,0,0,1.5314E+12,3778,3770,3761,0,0,0,13,,,,,,,0,0,0,20,-13,889,-350,0,889,6,354,0,85.93,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405554,-2.819227,116,116,0,28,116,116,10.07,28,31944,00:32.2,00:32.2,21,0,0,11.093,51.405509,-2.819328,0,0,0,-2,-1,88,0,1,0,60,99,-8612,2254,11093,3153.5,16,P_GPS,1,1,0,0,0,0,0,1.5314E+12,3778,3770,3761,0,0,0,13,,,,,,,0,0,0,20,-16,889,-350,0,889,6,355,0,85.93,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405554,-2.819227,116,116,0,28,116,116,10.07,28,32111,00:32.2,00:32.2,21,0,0,11.093,51.405509,-2.819328,0,0,0,-2,-1,88,0,1,0,60,99,-8612,2254,11093,3153.5,16,P_GPS,1,1,0,0,0,0,0,1.5314E+12,3778,3770,3761,0,0,0,13,,,,,,,0,0,0,20,-16,889,-350,0,889,6,355,0,85.92,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405554,-2.819227,116,116,0,28,116,116,10.07,28,32138,00:32.2,00:32.2,21,0,0,11.093,51.405509,-2.819328,0,0,0,-2,-1,89,0,1,0,60,99,-8612,2254,11093,3153.5,16,P_GPS,1,1,0,0,0,0,0,1.5314E+12,3778,3770,3761,0,0,0,13,,,,,,,0,0,0,20,-15,890,-350,0,889,6,355,0,85.91,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405554,-2.819227,116,116,0,28,116,116,10.07,28,32158,00:32.2,00:32.2,21,0,0,11.093,51.405509,-2.819328,0,0,0,-2,-1,89,0,1,0,60,99,-8612,2254,11093,3153.5,16,P_GPS,1,1,0,0,0,0,0,1.5314E+12,3778,3770,3761,0,0,0,13,,,,,,,0,0,0,21,-15,890,-350,0,889,6,355,0,85.9,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405554,-2.819227,116,116,0,28,116,116,10.07,28,32255,00:32.3,00:32.3,21,0,0,11.093,51.405509,-2.819328,0,0,0,-1,-1,89,0,1,0,60,99,-8612,2254,11093,3153.5,16,P_GPS,1,1,0,0,0,1,0,1.5314E+12,3778,3770,3761,0,0,0,13,,,,,,,0,0,0,18,-17,890,-350,0,889,6,355,0,85.9,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405554,-2.819227,116,116,0,28,116,116,10.07,28,32356,00:32.4,00:32.4,21,0,0,11.093,51.405509,-2.819328,0,0,0,-1,-1,89,0,1,0,60,99,-8612,2254,11093,3153.5,16,P_GPS,1,1,0,0,0,15,0,1.5314E+12,3778,3770,3761,0,0,0,13,,,,,,,0,0,0,18,-16,890,-350,0,889,6,355,0,85.9,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405554,-2.819227,116,116,0,28,116,116,10.07,28,32458,00:32.5,00:32.5,21,0,0,11.093,51.405509,-2.819328,0,0,0,-1,-1,89,0,1,0,60,99,-8612,2254,11093,3153.5,16,P_GPS,1,1,0,0,0,55,0,1.5314E+12,3778,3770,3761,0,0,0,13,,,,,,,0,0,0,18,-17,890,-350,0,889,6,355,0,85.91,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405554,-2.819227,116,116,0,28,116,116,10.07,28,32555,00:32.6,00:32.6,21,0,0,11.093,51.405509,-2.819328,0,0,0,-1,-1,88,0,1,0,60,99,-8612,2248,11093,3153.5,16,P_GPS,1,1,0,0,0,60,0,1.5314E+12,3778,3770,3761,0,0,0,13,,,,,,,0,0,0,16,-18,889,-350,0,889,6,354,0,85.92,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405554,-2.819227,116,116,0,28,116,116,10.07,28,32672,00:32.7,00:32.7,21,0,0,11.093,51.405509,-2.819328,0,0,0,-1,-2,89,0,1,0,60,99,-8612,2248,11093,3153.5,16,P_GPS,1,1,0,0,0,60,0,1.5314E+12,3778,3770,3761,0,0,0,13,,,,,,,0,0,0,17,-20,890,-350,0,890,6,354,0,85.93,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405554,-2.819227,116,116,0,28,116,116,10.07,28,32760,00:32.8,00:32.8,21,0,0,11.093,51.405509,-2.819328,0,0,0,-1,-2,88,0,1,0,60,99,-8612,2248,11093,3153.5,16,P_GPS,1,1,0,0,0,72,0,1.5314E+12,3778,3770,3761,0,0,0,13,,,,,,,0,0,0,15,-20,889,-350,0,890,6,354,0,85.91,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405554,-2.819227,116,116,0,28,116,116,10.07,28,32857,00:32.9,00:32.9,21,0,0,11.093,51.405509,-2.819328,0,0,0,-1,-1,89,0,1,0,60,99,-8612,2248,11093,3153.5,16,P_GPS,1,1,0,0,0,118,0,1.5314E+12,3778,3770,3761,0,0,0,13,,,,,,,0,0,0,15,-18,890,-350,0,891,6,355,0,85.89,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405554,-2.819227,116,116,0,28,116,116,10.07,28,32982,00:33.2,00:33.2,21,0,0,11.093,51.405509,-2.819328,0,0,0,-1,-2,89,0,1,0,60,99,-8612,2248,11093,3153.5,16,P_GPS,1,1,0,0,0,120,0,1.5314E+12,3778,3770,3761,0,0,0,13,,,,,,,0,0,0,17,-21,892,-350,0,893,6,355,0,85.87,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405554,-2.819227,116,116,0,28,116,116,10.07,28,33078,00:33.2,00:33.2,21,0,0,11.093,51.405509,-2.819328,0,0,0,-1,-2,89,0,1,0,60,99,-8612,2248,11093,3153.5,16,P_GPS,1,1,0,0,0,120,0,1.5314E+12,3778,3770,3761,0,0,0,13,,,,,,,0,0,0,17,-22,894,-350,0,895,6,355,0,85.85,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405554,-2.819227,116,116,0,28,116,116,10.07,28,33164,00:33.2,00:33.2,21,0,0,11.093,51.405509,-2.819328,0,0,0,-1,-2,89,0,1,0,60,99,-8612,2248,11093,3153.5,16,P_GPS,1,1,0,0,0,120,0,1.5314E+12,3778,3770,3761,0,0,0,13,,,,,,,0,0,0,17,-22,895,-350,0,898,6,355,0,85.84,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405554,-2.819227,116,116,0,28,116,116,10.07,28,33256,00:33.3,00:33.3,21,0,0,11.093,51.405509,-2.819328,0,0,0,-1,-2,89,0,1,0,60,99,-8612,2248,11093,3153.5,16,P_GPS,1,1,0,0,0,127,0,1.5314E+12,3778,3770,3761,0,0,0,13,,,,,,,0,0,0,17,-22,897,-350,0,900,6,355,0,85.84,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405554,-2.819228,116,116,0,28,116,116,10.07,28,33354,00:33.4,00:33.4,21,0,0,11.093,51.405509,-2.819328,0,0,0,-1,-2,90,0,1,0,60,99,-8612,2248,11093,3153.5,16,P_GPS,1,1,0,0,0,142,0,1.5314E+12,3778,3770,3761,0,0,0,13,,,,,,,0,0,0,15,-21,900,-350,0,901,6,355,0,85.83,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405554,-2.819228,116,116,0,28,116,116,10.07,28,33454,00:33.5,00:33.5,21,0,0,11.093,51.405509,-2.819328,0,0,0,-1,-1,90,0,1,0,60,99,-8612,2248,11093,3153.5,16,P_GPS,1,1,0,0,0,152,0,1.5314E+12,3778,3770,3761,0,0,0,13,,,,,,,0,0,0,17,-18,902,-350,0,905,6,355,0,85.82,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405554,-2.819228,116,116,0,28,116,116,10.07,28,33557,00:33.6,00:33.6,21,0,0,11.441,51.405509,-2.819328,0,0,0,-1,-1,90,0,1,0,60,99,-8516,2246,11441,3153.5,16,P_GPS,1,1,0,0,0,167,0,1.5314E+12,3778,3770,3761,0,0,0,13,,,,,,,0,0,0,16,-17,905,-350,0,908,6,355,0,85.82,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405554,-2.819228,116,116,0,28,116,116,10.07,28,33657,00:33.7,00:33.7,21,0,0,11.441,51.405509,-2.819328,0,0,0,-1,-1,90,0,1,0,60,99,-8516,2246,11441,3153.5,16,P_GPS,1,1,0,0,0,173,0,1.5314E+12,3778,3770,3761,0,0,0,13,,,,,,,0,0,0,16,-17,907,-350,0,913,6,355,0,85.83,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405554,-2.819228,116,116,0,28,116,116,10.07,28,33762,00:33.8,00:33.8,21,0,0,11.441,51.405509,-2.819328,0,0,0,-1,-1,91,0,1,0,60,99,-8516,2246,11441,3153.5,16,P_GPS,1,1,0,0,0,180,0,1.5314E+12,3778,3770,3761,0,0,0,13,,,,,,,0,0,0,15,-18,912,-350,0,918,6,355,0,85.83,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405554,-2.819228,116,116,0,28,116,116,10.07,28,33876,00:34.0,00:34.0,21,0,0,11.441,51.405509,-2.819328,0,0,0,-1,-1,91,0,1,0,60,99,-8516,2246,11441,3153.5,16,P_GPS,1,1,0,0,0,198,0,1.5314E+12,3778,3770,3761,0,0,0,13,,,,,,,0,0,0,13,-18,917,-350,0,924,6,355,0,85.84,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405554,-2.819228,116,116,0,28,116,116,10.07,28,33959,00:34.0,00:34.0,21,0,0,11.441,51.405509,-2.819328,0,0,0,-1,-1,92,0,1,0,60,99,-8516,2246,11441,3153.5,16,P_GPS,1,1,0,0,0,198,0,1.5314E+12,3778,3770,3761,0,0,0,13,,,,,,,0,0,0,13,-17,922,-350,0,930,6,355,0,85.84,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405554,-2.819228,116,116,0,28,116,116,10.07,28,34075,00:34.3,00:34.3,21,0,0,11.441,51.405509,-2.819328,0,0,0,-1,-1,92,0,1,0,60,99,-8516,2246,11441,3153.5,16,P_GPS,1,1,0,0,0,199,0,1.5314E+12,3778,3770,3761,0,0,0,13,,,,,,,0,0,0,13,-17,927,-350,0,938,6,355,0,85.84,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405554,-2.819228,116,116,0,28,116,116,10.07,28,34182,00:34.3,00:34.3,21,0,0,11.441,51.405509,-2.819328,0,0,0,-1,-1,93,0,1,0,60,99,-8516,2246,11441,3153.5,16,P_GPS,1,1,0,0,0,199,0,1.5314E+12,3778,3770,3761,0,0,0,13,,,,,,,0,0,0,13,-18,935,-350,0,945,6,355,0,85.84,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405554,-2.819228,116,116,0,28,116,116,10.07,28,34264,00:34.3,00:34.3,21,0,0,11.441,51.405509,-2.819328,0,0,0,-1,-1,94,0,1,0,60,99,-8516,2246,11441,3153.5,16,P_GPS,1,1,0,0,0,204,0,1.5314E+12,3778,3770,3761,0,0,0,13,,,,,,,0,0,0,11,-18,942,-350,0,953,6,355,0,85.83,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405554,-2.819228,116,116,0,28,116,116,10.07,28,34355,00:34.4,00:34.4,21,0,0,11.441,51.405509,-2.819328,0,0,0,-1,-1,95,0,1,0,60,99,-8516,2246,11441,3153.5,16,P_GPS,1,1,0,0,0,208,0,1.5314E+12,3778,3770,3761,0,0,0,13,,,,,,,0,0,0,13,-18,950,-350,0,960,6,355,0,85.84,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
