latitude,longitude,altitude(feet),ascent(feet),speed(mph),distance(feet),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mph),velocityY(mph),velocityZ(mph),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,isBrakingToAvoid
51.405517,-2.819335,13,13,6.05,0,13,13,8.50,0,997,2018-07-12 14:02:08.327,2018-07-12 15:02:08.327,21,0,0.00,11.506000,51.405517,-2.819335,0.22,0.22,-6.04,-8,0,39,0,1,0,55,99,-10396,2061,11506,3164.50,16,P_GPS,1,0,660,0,0,0,0,1531404128326,3837,3833,3834,0,0,0,13,,,,,,,0,0,0,84,-4,397,-350,0,397,6,41,27.04,0.73,1,1,-27,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405517,-2.819335,14,14,4.93,0,14,14,8.50,0,1101,2018-07-12 14:02:08.430,2018-07-12 15:02:08.430,20,0,0.00,11.506000,51.405517,-2.819335,0.22,0.22,-4.92,-9,0,39,0,1,0,55,99,-10396,2061,11506,3164.50,16,P_GPS,1,0,660,0,0,0,0,1531404128430,3837,3833,3834,0,0,0,13,,,,,,,0,0,0,99,-5,397,-350,0,397,6,44,22.05,0.55,1,1,-22,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405517,-2.819334,15,15,3.86,0,15,15,8.50,0,1222,2018-07-12 14:02:08.552,2018-07-12 15:02:08.552,20,0,0.00,11.506000,51.405517,-2.819335,0.45,0.45,-3.80,-11,0,39,0,1,0,55,99,-10396,2061,11506,3164.50,16,P_GPS,1,0,660,0,0,0,0,1531404128551,3837,3833,3834,0,0,0,13,,,,,,,0,0,0,115,-4,397,-350,0,397,6,45,17.23,0.35,2,2,-17,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405517,-2.819334,15,15,3.02,0,15,15,8.50,0,1311,2018-07-12 14:02:08.640,2018-07-12 15:02:08.640,20,0,0.00,11.441000,51.405517,-2.819335,0.67,0.45,-2.91,-13,0,39,0,1,0,55,99,-10396,2061,11441,3164.50,16,P_GPS,1,0,660,0,0,0,0,1531404128640,3837,3833,3834,0,0,0,13,,,,,,,0,0,0,134,-4,397,-350,0,397,6,46,13.49,0.42,3,2,-12,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405518,-2.819333,15,15,2.11,0,15,15,8.50,0,1403,2018-07-12 14:02:08.732,2018-07-12 15:02:08.732,20,0,0.00,11.441000,51.405517,-2.819335,0.89,0.67,-1.79,-15,0,39,0,1,0,55,99,-10396,2061,11441,3164.50,16,P_GPS,1,0,660,0,0,0,0,1531404128732,3837,3833,3834,0,0,0,13,,,,,,,0,0,0,151,-4,397,-350,0,397,6,48,9.43,0.84,4,3,-8,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405518,-2.819333,16,16,1.58,0,16,16,8.50,0,1499,2018-07-12 14:02:08.829,2018-07-12 15:02:08.829,21,0,0.00,11.441000,51.405517,-2.819335,1.12,0.89,-0.67,-17,0,39,0,1,0,55,99,-10396,2061,11441,3164.50,16,P_GPS,1,0,660,0,0,0,0,1531404128828,3837,3833,3834,0,0,0,13,,,,,,,0,0,0,170,-2,397,-350,0,397,6,49,7.07,1.46,5,4,-3,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405519,-2.819332,16,16,1.75,0,16,16,8.50,0,1599,2018-07-12 14:02:09.024,2018-07-12 15:02:09.025,21,0,0.00,11.441000,51.405517,-2.819335,1.34,1.12,0.00,-18,0,39,0,1,0,55,99,-10396,2061,11441,3164.50,16,P_GPS,1,0,660,0,0,0,0,1531404128928,3837,3833,3834,0,0,0,13,,,,,,,0,0,0,183,-2,397,-350,0,397,6,49,7.81,2.25,6,5,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405519,-2.819331,16,16,2.25,1,16,16,8.50,1,1711,2018-07-12 14:02:09.040,2018-07-12 15:02:09.040,21,0,0.00,11.441000,51.405517,-2.819335,1.79,1.34,0.22,-19,0,39,0,1,0,55,99,-10396,2061,11441,3164.50,16,P_GPS,1,0,660,0,0,0,0,1531404129040,3837,3833,3834,0,0,0,13,,,,,,,0,0,0,198,-2,397,-350,0,397,6,49,10.05,3.26,8,6,1,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405520,-2.819330,16,16,2.87,1,16,16,8.50,1,1802,2018-07-12 14:02:09.131,2018-07-12 15:02:09.132,21,0,0.00,11.441000,51.405517,-2.819335,2.24,1.79,0.22,-21,0,39,0,1,0,55,99,-10396,2061,11441,3164.50,16,P_GPS,1,0,660,0,0,0,0,1531404129131,3837,3833,3834,0,0,0,13,,,,,,,0,0,0,210,-2,397,-350,0,397,6,49,12.85,4.55,10,8,1,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405521,-2.819328,16,16,3.50,2,16,16,8.50,2,1915,2018-07-12 14:02:09.244,2018-07-12 15:02:09.244,21,0,0.00,11.441000,51.405517,-2.819335,2.68,2.24,0.22,-22,0,39,0,1,0,55,99,-10396,2061,11441,3164.50,16,P_GPS,1,0,660,0,0,0,0,1531404129244,3837,3833,3834,0,0,0,13,,,,,,,0,0,0,221,0,397,-350,0,397,6,49,15.65,6.23,12,10,1,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405523,-2.819327,16,16,4.30,2,16,16,8.50,2,2005,2018-07-12 14:02:09.334,2018-07-12 15:02:09.334,21,0,0.00,11.441000,51.405517,-2.819335,3.36,2.68,0.00,-22,0,39,0,1,0,55,99,-10396,2061,11441,3164.50,16,P_GPS,1,0,660,0,0,0,0,1531404129334,3837,3833,3834,0,0,0,13,,,,,,,0,0,0,221,0,397,-350,0,397,6,49,19.21,8.24,15,12,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405525,-2.819324,16,16,5.24,3,16,16,8.50,3,2107,2018-07-12 14:02:09.437,2018-07-12 15:02:09.437,21,0,0.00,11.441000,51.405517,-2.819335,4.03,3.36,0.00,-20,0,39,0,1,0,55,99,-10396,2061,11441,3164.50,16,P_GPS,1,0,660,0,0,0,0,1531404129436,3837,3833,3834,0,0,0,13,,,,,,,0,0,0,205,0,397,-350,0,397,6,49,23.43,10.69,17,15,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405526,-2.819322,16,16,5.87,4,16,16,8.50,4,2211,2018-07-12 14:02:09.540,2018-07-12 15:02:09.541,21,0,0.00,11.441000,51.405517,-2.819335,4.47,3.80,0.00,-18,0,39,0,1,0,55,99,-10396,2061,11441,3164.50,16,P_GPS,1,0,660,0,0,0,0,1531404129540,3837,3833,3834,0,0,0,13,,,,,,,0,0,0,186,0,397,-350,0,397,6,49,26.25,13.42,20,17,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405529,-2.819319,16,16,6.36,5,16,16,8.50,5,2314,2018-07-12 14:02:09.644,2018-07-12 15:02:09.644,21,0,0.00,11.397000,51.405517,-2.819335,4.92,4.03,-0.22,-16,0,39,0,1,0,55,99,-9982,2056,11397,3164.50,16,P_GPS,1,0,660,0,0,0,0,1531404129643,3837,3833,3834,0,0,0,13,,,,,,,0,0,0,168,-1,397,-350,0,397,6,49,28.44,16.58,22,17,-1,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405531,-2.819316,16,16,6.82,6,16,16,8.50,6,2415,2018-07-12 14:02:09.744,2018-07-12 15:02:09.744,21,0,0.00,11.397000,51.405517,-2.819335,5.14,4.47,-0.22,-15,0,39,0,1,0,55,99,-9982,2056,11397,3164.50,16,P_GPS,1,0,660,0,0,0,0,1531404129744,3837,3833,3834,0,0,0,13,,,,,,,0,0,0,156,0,397,-350,0,397,6,49,30.50,19.89,22,20,-1,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405533,-2.819313,16,16,7.14,7,16,16,8.50,7,2517,2018-07-12 14:02:09.847,2018-07-12 15:02:09.847,21,0,0.00,11.397000,51.405517,-2.819335,5.37,4.70,-0.22,-15,0,39,0,1,0,55,99,-9982,2056,11397,3164.50,16,P_GPS,1,0,660,0,0,0,0,1531404129846,3837,3833,3834,0,0,0,13,,,,,,,0,0,0,151,1,398,-350,0,397,6,50,31.91,23.44,24,20,-1,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405536,-2.819309,16,16,7.45,8,16,16,8.50,8,2617,2018-07-12 14:02:10.036,2018-07-12 15:02:10.036,21,0,0.00,11.397000,51.405517,-2.819335,5.59,4.92,0.00,-15,0,39,0,1,0,55,99,-9982,2056,11397,3164.50,16,P_GPS,1,0,660,0,0,0,0,1531404129946,3781,3777,3773,0,0,0,13,,,,,,,0,0,0,151,0,397,-350,0,397,6,50,33.30,27.08,25,22,0,0,,,100,100,0,1,0,0,0,2,0,,,,,13.9,0.0,0
51.405539,-2.819306,16,16,7.77,10,16,16,8.50,10,2750,2018-07-12 14:02:10.080,2018-07-12 15:02:10.080,20,0,0.00,11.397000,51.405517,-2.819335,5.82,5.14,0.00,-14,0,39,0,1,0,55,99,-9982,2056,11397,3164.50,16,P_GPS,1,0,660,0,0,0,0,1531404130079,3781,3777,3773,0,0,0,13,,,,,,,0,0,0,149,-2,397,-350,0,397,6,50,34.71,30.91,25,22,0,0,,,100,100,0,1,0,0,0,2,0,,,,,13.9,0.0,0
51.405541,-2.819302,16,16,7.77,11,16,16,8.50,11,2801,2018-07-12 14:02:10.130,2018-07-12 15:02:10.130,20,0,0.00,11.397000,51.405517,-2.819335,5.82,5.14,0.00,-15,-1,39,0,1,0,55,99,-9982,2056,11397,3164.50,16,P_GPS,1,0,660,0,0,0,0,1531404130130,3781,3777,3773,0,0,0,13,,,,,,,0,0,0,150,-10,396,-350,0,397,6,50,34.71,34.82,25,22,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405544,-2.819299,16,16,8.08,12,16,16,8.50,12,2911,2018-07-12 14:02:10.240,2018-07-12 15:02:10.241,20,0,0.00,11.397000,51.405517,-2.819335,6.04,5.37,0.00,-15,-1,39,0,1,0,55,99,-9982,2056,11397,3164.50,16,P_GPS,1,0,660,0,0,0,0,1531404130240,3781,3777,3773,0,0,0,13,,,,,,,0,0,0,154,-13,396,-350,0,397,6,50,36.12,38.77,27,24,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405547,-2.819295,16,16,8.25,14,16,16,8.50,14,3004,2018-07-12 14:02:10.333,2018-07-12 15:02:10.334,20,0,0.00,11.397000,51.405517,-2.819335,6.26,5.37,0.00,-15,0,39,0,1,0,55,99,-9982,2056,11397,3164.50,16,P_GPS,1,0,660,0,0,0,0,1531404130333,3781,3777,3773,0,0,0,13,,,,,,,0,0,0,156,-9,396,-350,0,397,6,50,36.88,42.86,27,24,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405550,-2.819291,16,16,8.56,15,16,16,8.56,15,3102,2018-07-12 14:02:10.431,2018-07-12 15:02:10.432,20,0,0.00,11.397000,51.405517,-2.819335,6.49,5.59,0.00,-15,0,39,0,1,0,55,99,-9982,2056,11397,3164.50,16,P_GPS,1,0,660,0,0,0,0,1531404130431,3781,3777,3773,0,0,0,13,,,,,,,0,0,0,154,-5,397,-350,0,397,6,50,38.29,47.04,29,25,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405553,-2.819287,16,16,9.05,16,16,16,9.05,16,3198,2018-07-12 14:02:10.527,2018-07-12 15:02:10.527,20,0,0.00,11.397000,51.405517,-2.819335,6.93,5.82,0.00,-15,0,39,0,1,0,55,99,-9982,2056,11397,3164.50,16,P_GPS,1,0,660,0,0,0,0,1531404130527,3781,3777,3773,0,0,0,13,,,,,,,0,0,0,155,-5,396,-350,0,397,6,50,40.46,51.39,30,25,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405556,-2.819283,16,16,9.37,18,16,16,9.37,18,3313,2018-07-12 14:02:10.642,2018-07-12 15:02:10.642,20,0,0.00,11.506000,51.405517,-2.819335,7.16,6.04,0.00,-15,0,39,0,1,0,55,99,-9982,2056,11506,3164.50,16,P_GPS,1,0,529,0,0,0,0,1531404130642,3781,3777,3773,0,0,0,13,,,,,,,0,0,0,155,-4,397,-350,0,397,6,50,41.87,55.85,32,27,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405559,-2.819279,16,16,9.85,19,16,16,9.85,19,3406,2018-07-12 14:02:10.735,2018-07-12 15:02:10.735,20,0,0.00,11.506000,51.405517,-2.819335,7.61,6.26,0.00,-15,0,39,0,1,0,55,99,-9982,2056,11506,3164.50,16,P_GPS,1,0,380,0,0,0,0,1531404130735,3781,3777,3773,0,0,0,13,,,,,,,0,0,0,153,-2,397,-350,0,397,6,50,44.05,60.50,34,27,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405563,-2.819275,16,16,10.31,21,16,16,10.31,21,3522,2018-07-12 14:02:10.851,2018-07-12 15:02:10.851,20,0,0.00,11.506000,51.405517,-2.819335,7.83,6.71,0.00,-15,0,39,0,1,0,55,99,-9982,2056,11506,3164.50,16,P_GPS,1,0,347,0,0,0,0,1531404130851,3781,3777,3773,0,0,0,13,,,,,,,0,0,0,154,-2,397,-350,0,397,6,50,46.10,65.20,35,30,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405566,-2.819271,16,16,10.80,22,16,16,10.80,22,3601,2018-07-12 14:02:10.931,2018-07-12 15:02:10.931,20,0,0.00,11.506000,51.405517,-2.819335,8.28,6.93,0.00,-13,0,39,0,1,0,55,99,-9982,2056,11506,3164.50,16,P_GPS,1,0,298,0,0,0,0,1531404130930,3781,3777,3773,0,0,0,13,,,,,,,0,0,0,136,-1,397,-350,0,397,6,50,48.27,70.09,37,30,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405570,-2.819266,16,16,11.11,24,16,16,11.11,24,3702,2018-07-12 14:02:11.131,2018-07-12 15:02:11.131,20,0,0.00,11.506000,51.405517,-2.819335,8.50,7.16,0.00,-11,0,39,0,1,0,55,99,-9982,2056,11506,3164.50,16,P_GPS,1,0,171,0,0,0,0,1531404131031,3781,3777,3773,0,0,0,13,,,,,,,0,0,0,110,-2,397,-350,0,397,6,50,49.68,74.98,37,32,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405573,-2.819262,16,16,11.11,26,16,16,11.11,26,3823,2018-07-12 14:02:11.152,2018-07-12 15:02:11.152,20,0,0.00,11.506000,51.405517,-2.819335,8.50,7.16,0.00,-7,0,39,0,1,0,55,99,-9982,2056,11506,3164.50,16,P_GPS,1,0,0,0,0,0,0,1531404131152,3781,3777,3773,0,0,0,13,,,,,,,0,0,0,75,-2,397,-350,0,397,6,50,49.68,79.99,37,32,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405577,-2.819257,16,16,10.80,27,16,16,11.11,27,3916,2018-07-12 14:02:11.246,2018-07-12 15:02:11.246,21,0,0.00,11.506000,51.405517,-2.819335,8.28,6.93,0.00,1,0,39,0,1,0,55,99,-9982,2056,11506,3164.50,16,P_GPS,1,0,0,0,0,0,0,1531404131245,3781,3777,3773,0,0,0,13,,,,,,,0,0,0,-18,-4,397,-350,0,397,6,50,48.27,85.07,37,30,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405580,-2.819253,16,16,10.48,29,16,16,11.11,29,4000,2018-07-12 14:02:11.330,2018-07-12 15:02:11.330,21,0,0.00,11.506000,51.405517,-2.819335,8.05,6.71,0.00,17,0,39,0,1,0,55,99,-9982,2056,11506,3164.50,16,P_GPS,1,0,0,0,0,0,0,1531404131329,3781,3777,3773,0,0,0,13,,,,,,,0,0,0,-176,-4,396,-350,0,397,6,50,46.86,90.11,35,30,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405583,-2.819249,16,16,9.54,31,16,16,11.11,31,4100,2018-07-12 14:02:11.430,2018-07-12 15:02:11.430,21,0,0.00,11.506000,51.405517,-2.819335,7.38,6.04,0.00,17,0,39,0,1,0,55,99,-9982,2056,11506,3164.50,16,P_GPS,1,0,0,0,0,0,0,1531404131429,3781,3777,3773,0,0,0,13,,,,,,,0,0,0,-171,-1,397,-350,0,397,6,50,42.64,94.69,32,27,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405586,-2.819245,16,16,8.74,32,16,16,11.11,32,4199,2018-07-12 14:02:11.529,2018-07-12 15:02:11.529,21,0,0.00,11.506000,51.405517,-2.819335,6.71,5.59,0.00,17,0,39,0,1,0,55,99,-9982,2056,11506,3164.50,16,P_GPS,1,0,0,0,0,0,0,1531404131528,3781,3777,3773,0,0,0,13,,,,,,,0,0,0,-178,-2,396,-350,0,397,6,50,39.05,98.90,30,25,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405589,-2.819242,16,16,7.62,33,16,16,11.11,33,4317,2018-07-12 14:02:11.646,2018-07-12 15:02:11.647,21,0,0.00,11.180000,51.405517,-2.819335,5.82,4.92,0.22,18,0,39,0,1,0,55,99,-7672,2052,11180,3164.50,16,P_GPS,1,0,0,0,0,0,0,1531404131646,3781,3777,3773,0,0,0,13,,,,,,,0,0,0,-188,-4,396,-350,0,397,6,50,34.07,102.50,25,22,1,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405591,-2.819239,16,16,6.69,34,16,16,11.11,34,4407,2018-07-12 14:02:11.736,2018-07-12 15:02:11.737,21,0,0.00,11.180000,51.405517,-2.819335,5.14,4.25,0.45,19,0,39,0,1,0,55,99,-7672,2052,11180,3164.50,16,P_GPS,1,0,0,0,0,0,0,1531404131736,3781,3777,3773,0,0,0,13,,,,,,,0,0,0,-198,2,396,-350,0,397,6,49,29.90,105.76,22,18,2,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405593,-2.819237,16,16,5.89,35,16,16,11.11,35,4499,2018-07-12 14:02:11.829,2018-07-12 15:02:11.829,21,0,0.00,11.180000,51.405517,-2.819335,4.47,3.80,0.45,19,0,39,0,1,0,55,99,-7672,2052,11180,3164.50,16,P_GPS,1,0,0,0,0,0,0,1531404131828,3781,3777,3773,0,0,0,13,,,,,,,0,0,0,-191,0,397,-350,0,397,6,49,26.32,108.34,20,17,2,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405595,-2.819235,16,16,4.93,36,16,16,11.11,36,4620,2018-07-12 14:02:11.951,2018-07-12 15:02:11.951,21,0,0.00,11.180000,51.405517,-2.819335,3.80,3.13,0.22,15,-1,39,0,1,0,55,99,-7672,2052,11180,3164.50,16,P_GPS,1,0,0,0,0,0,0,1531404131949,3781,3777,3773,0,0,0,13,,,,,,,0,0,0,-151,-11,393,-350,0,397,6,49,22.05,110.59,17,13,1,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405596,-2.819234,16,16,4.30,36,16,16,11.11,36,4708,2018-07-12 14:02:12.128,2018-07-12 15:02:12.128,21,0,0.00,11.180000,51.405517,-2.819335,3.36,2.68,0.00,11,0,39,0,1,0,55,99,-7672,2052,11180,3164.50,16,P_GPS,1,0,0,0,0,0,0,1531404132037,3781,3777,3773,0,0,0,13,,,,,,,0,0,0,-118,1,395,-350,0,397,6,49,19.21,112.24,15,12,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
