latitude,longitude,altitude(feet),ascent(feet),speed(mph),distance(feet),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mph),velocityY(mph),velocityZ(mph),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,isBrakingToAvoid
51.405596,-2.818365,15,15,0,222,15,15,20.92,228,2089,55:24.2,55:24.2,21,0,0,11.941,51.405514,-2.819333,0,0,0,-3,2,-5,0,1,0,79,99,-7884,2994,11941,3123.5,16,P_GPS,1,1,0,0,0,0,0,1.5314E+12,3925,3911,3903,0,0,0,13,,,,,,,0,0,0,31,20,-55,-30,0,-55,6,45,0,679.24,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405596,-2.818365,15,15,0,222,15,15,20.92,228,2192,55:24.3,55:24.3,21,0,0,11.941,51.405514,-2.819333,0,0,0,-3,2,-5,0,1,0,79,99,-7884,2994,11941,3123.5,16,P_GPS,1,1,0,0,0,0,0,1.5314E+12,3925,3911,3903,0,0,0,13,,,,,,,0,0,0,31,20,-55,-30,0,-55,6,45,0,679.25,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405596,-2.818365,15,15,0,222,15,15,20.92,228,2300,55:24.4,55:24.4,21,0,0,11.941,51.405514,-2.819333,0,0,0,-3,2,-5,0,1,0,79,99,-7884,2994,11941,3123.5,16,P_GPS,1,1,0,0,0,0,0,1.5314E+12,3925,3911,3903,0,0,0,13,,,,,,,0,0,0,30,20,-55,-30,0,-55,6,45,0,679.24,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405596,-2.818365,15,15,0,222,15,15,20.92,228,2395,55:24.5,55:24.5,21,0,0,11.941,51.405514,-2.819333,0,0,0,-3,1,-5,0,1,0,79,99,-7824,2989,11941,3123.5,16,P_GPS,1,1,0,0,0,0,0,1.5314E+12,3925,3911,3903,0,0,0,13,,,,,,,0,0,0,31,18,-55,-30,0,-55,6,45,0,679.25,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405596,-2.818365,15,15,0,222,15,15,20.92,228,2553,55:24.6,55:24.6,21,0,0,11.941,51.405514,-2.819333,0,0,0,-3,1,-5,0,1,0,79,99,-7824,2989,11941,3123.5,16,P_GPS,1,1,0,0,0,0,0,1.5314E+12,3925,3911,3903,0,0,0,13,,,,,,,0,0,0,32,18,-55,-30,0,-55,6,45,0,679.24,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405596,-2.818365,15,15,0,222,15,15,20.92,228,2656,55:24.7,55:24.7,21,0,0,11.941,51.405514,-2.819333,0,0,0,-3,1,-5,0,1,0,79,99,-7824,2989,11941,3123.5,16,P_GPS,1,1,0,0,0,0,0,1.5314E+12,3925,3911,3903,0,0,0,13,,,,,,,0,0,0,32,18,-55,-30,0,-55,6,45,0,679.24,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405596,-2.818365,15,15,0,222,15,15,20.92,228,2751,55:24.9,55:24.9,21,0,0,11.941,51.405514,-2.819333,0,0,0,-3,1,-5,0,1,0,79,99,-7824,2989,11941,3123.5,16,P_GPS,1,1,0,0,0,0,0,1.5314E+12,3925,3911,3903,0,0,0,13,,,,,,,0,0,0,32,18,-55,-30,0,-55,6,45,0,679.26,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405596,-2.818365,15,15,0,222,15,15,20.92,228,2795,55:24.9,55:24.9,21,0,0,11.941,51.405514,-2.819333,0,0,0,-3,1,-5,0,1,0,79,99,-7824,2989,11941,3123.5,16,P_GPS,1,1,0,0,0,0,0,1.5314E+12,3925,3911,3903,0,0,0,13,,,,,,,0,0,0,32,18,-55,-30,0,-55,6,45,0,679.27,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405596,-2.818365,15,15,0,222,15,15,20.92,228,2899,55:25.0,55:25.0,21,0,0,11.941,51.405514,-2.819333,0,0,0,-3,2,-5,0,1,0,79,99,-7824,2989,11941,3123.5,16,P_GPS,1,1,0,0,0,0,0,1.5314E+12,3925,3911,3903,0,0,0,13,,,,,,,0,0,0,31,20,-55,-30,0,-55,6,45,0,679.27,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
51.405596,-2.818365,15,15,0,222,15,15,20.92,228,2993,55:25.1,55:25.1,21,0,0,11.941,51.405514,-2.819333,0,0,0,-3,2,-5,0,1,0,79,99,-7824,2989,11941,3123.5,16,P_GPS,1,1,0,0,0,0,0,1.5314E+12,3925,3911,3903,0,0,0,13,,,,,,,0,0,0,31,20,-55,-30,0,-55,6,45,0,679.27,0,0,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0,0,0
