latitude,longitude,altitude(feet),ascent(feet),speed(mph),distance(feet),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mph),velocityY(mph),velocityZ(mph),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,isBrakingToAvoid
51.405509,-2.819328,17,17,1.96,0,17,17,8.72,2,1460,2018-07-12 14:00:01.537,2018-07-12 15:00:01.538,21,0,0.00,11.484000,51.405509,-2.819328,0.89,1.12,-1.34,-18,0,50,0,1,0,62,99,-3184,2338,11484,3147.50,16,P_GPS,1,0,660,45,0,0,0,1531404001537,3863,3859,3854,0,0,0,13,,,,,,,0,0,0,181,-1,507,-30,0,505,6,53,8.77,0.39,4,5,-6,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405510,-2.819327,17,17,1.80,0,17,17,8.72,2,1560,2018-07-12 14:00:01.637,2018-07-12 15:00:01.637,21,0,0.00,11.332000,51.405509,-2.819328,1.12,1.34,-0.45,-19,0,50,0,1,0,62,99,-12472,2331,11332,3147.50,16,P_GPS,1,0,660,45,0,0,0,1531404001637,3863,3859,3854,0,0,0,13,,,,,,,0,0,0,198,0,507,-30,0,505,6,53,8.06,0.55,5,6,-2,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405510,-2.819326,17,17,2.24,0,17,17,8.72,2,1660,2018-07-12 14:00:01.737,2018-07-12 15:00:01.737,21,0,0.00,11.332000,51.405509,-2.819328,1.34,1.79,0.00,-21,0,50,0,1,0,62,99,-12472,2331,11332,3147.50,16,P_GPS,1,0,660,29,0,0,0,1531404001737,3863,3859,3854,0,0,0,13,,,,,,,0,0,0,211,1,506,-30,0,505,6,53,10.00,1.63,6,8,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405511,-2.819324,17,17,2.90,1,17,17,8.72,2,1763,2018-07-12 14:00:01.840,2018-07-12 15:00:01.840,21,0,0.00,11.332000,51.405509,-2.819328,1.79,2.24,0.45,-22,0,50,0,1,0,62,99,-12472,2331,11332,3147.50,16,P_GPS,1,0,660,0,0,0,0,1531404001840,3863,3859,3854,0,0,0,13,,,,,,,0,0,0,223,2,506,-30,0,505,6,53,12.96,3.07,8,10,2,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405512,-2.819322,17,17,3.73,1,17,17,8.72,2,1860,2018-07-12 14:00:01.938,2018-07-12 15:00:01.938,21,0,0.00,11.332000,51.405509,-2.819328,2.24,2.91,0.67,-22,0,50,0,1,0,62,99,-12472,2331,11332,3147.50,16,P_GPS,1,0,660,0,0,0,0,1531404001937,3863,3859,3854,0,0,0,13,,,,,,,0,0,0,228,-1,503,-30,0,505,6,51,16.67,4.80,10,12,3,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405513,-2.819320,17,17,4.50,2,17,17,8.72,2,2006,2018-07-12 14:00:02.189,2018-07-12 15:00:02.189,21,0,0.00,11.332000,51.405509,-2.819328,3.13,4.03,0.00,-21,0,50,0,1,0,62,99,-12472,2331,11332,3147.50,16,P_GPS,1,0,660,0,0,0,0,1531404002083,3863,3859,3854,0,0,0,13,,,,,,,0,0,0,211,-4,505,-30,0,505,6,51,20.10,7.06,13,17,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405515,-2.819317,17,17,5.10,3,17,17,8.72,3,2114,2018-07-12 14:00:02.191,2018-07-12 15:00:02.191,21,0,0.00,11.332000,51.405509,-2.819328,3.13,4.03,0.00,-19,0,50,0,1,0,62,99,-12472,2331,11332,3147.50,16,P_GPS,1,0,660,0,0,0,0,1531404002191,3863,3859,3854,0,0,0,13,,,,,,,0,0,0,193,-5,506,-30,0,505,6,51,22.80,9.60,13,17,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405516,-2.819314,17,17,5.73,4,17,17,8.72,4,2162,2018-07-12 14:00:02.239,2018-07-12 15:00:02.240,21,0,0.00,11.332000,51.405509,-2.819328,3.58,4.47,0.00,-17,0,50,0,1,0,62,99,-12472,2331,11332,3147.50,16,P_GPS,1,0,660,0,0,0,0,1531404002239,3863,3859,3854,0,0,0,13,,,,,,,0,0,0,178,-5,507,-30,0,505,6,51,25.61,12.53,16,20,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405518,-2.819310,17,17,6.22,5,17,17,8.72,5,2281,2018-07-12 14:00:02.358,2018-07-12 15:00:02.358,21,0,0.00,11.332000,51.405509,-2.819328,3.80,4.92,0.00,-16,0,50,0,1,0,62,99,-12472,2331,11332,3147.50,16,P_GPS,1,0,660,0,0,0,0,1531404002358,3863,3859,3854,0,0,0,13,,,,,,,0,0,0,168,-2,507,-30,0,505,6,53,27.80,15.64,17,22,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405520,-2.819307,17,17,6.54,6,17,17,8.72,6,2350,2018-07-12 14:00:02.427,2018-07-12 15:00:02.427,21,0,0.00,11.332000,51.405509,-2.819328,4.03,5.14,-0.22,-15,0,50,0,1,0,62,99,-12472,2331,11332,3147.50,16,P_GPS,1,0,660,0,0,0,0,1531404002427,3863,3859,3854,0,0,0,13,,,,,,,0,0,0,156,-2,507,-30,0,505,6,53,29.22,18.93,17,22,-1,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405522,-2.819303,17,17,7.03,7,17,17,8.72,7,2458,2018-07-12 14:00:02.536,2018-07-12 15:00:02.536,21,0,0.00,11.332000,51.405509,-2.819328,4.25,5.59,-0.22,-15,0,50,0,1,0,62,99,-12472,2331,11332,3147.50,16,P_GPS,1,0,660,0,0,0,0,1531404002535,3863,3859,3854,0,0,0,13,,,,,,,0,0,0,154,-1,507,-30,0,505,6,53,31.42,22.36,18,25,-1,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405524,-2.819299,17,17,7.35,8,17,17,8.72,8,2561,2018-07-12 14:00:02.639,2018-07-12 15:00:02.639,21,0,0.00,11.506000,51.405509,-2.819328,4.47,5.82,-0.45,-15,0,50,0,1,0,62,99,-5670,2331,11506,3147.50,16,P_GPS,1,0,660,0,0,0,0,1531404002638,3863,3859,3854,0,0,0,13,,,,,,,0,0,0,155,-2,507,-30,0,505,6,54,32.86,25.94,20,25,-2,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405526,-2.819294,17,17,7.65,9,17,17,8.72,9,2663,2018-07-12 14:00:02.741,2018-07-12 15:00:02.741,21,0,0.00,11.506000,51.405509,-2.819328,4.70,6.04,-0.22,-15,0,50,0,1,0,62,99,-5670,2331,11506,3147.50,16,P_GPS,1,0,660,0,0,0,0,1531404002740,3863,3859,3854,0,0,0,13,,,,,,,0,0,0,154,-4,507,-30,0,505,6,54,34.22,29.67,20,27,-1,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405528,-2.819290,17,17,7.83,10,17,17,8.72,10,2757,2018-07-12 14:00:02.834,2018-07-12 15:00:02.834,21,0,0.00,11.506000,51.405509,-2.819328,4.70,6.26,-0.22,-15,0,50,0,1,0,62,99,-5670,2331,11506,3147.50,16,P_GPS,1,0,660,0,0,0,0,1531404002834,3863,3859,3854,0,0,0,13,,,,,,,0,0,0,156,0,507,-30,0,505,6,54,35.01,33.41,20,27,-1,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405530,-2.819286,17,17,8.15,12,17,17,8.72,12,2861,2018-07-12 14:00:02.939,2018-07-12 15:00:02.939,21,0,0.00,11.506000,51.405509,-2.819328,4.92,6.49,-0.22,-15,0,50,0,1,0,62,99,-5670,2331,11506,3147.50,16,P_GPS,1,0,649,0,0,116,0,1531404002938,3863,3859,3854,0,0,0,13,,,,,,,0,0,0,156,-5,507,-30,0,505,6,54,36.41,37.31,22,29,-1,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405532,-2.819281,17,17,8.46,13,17,17,8.72,13,2972,2018-07-12 14:00:03.049,2018-07-12 15:00:03.049,21,0,0.00,11.506000,51.405509,-2.819328,5.14,6.71,0.00,-15,0,50,0,1,0,62,99,-5670,2331,11506,3147.50,16,P_GPS,1,0,499,0,0,271,0,1531404003049,3863,3859,3854,0,0,0,13,,,,,,,0,0,0,155,-5,507,-30,0,505,6,54,37.80,41.20,22,30,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405534,-2.819277,17,17,8.63,14,17,17,8.72,14,3088,2018-07-12 14:00:03.265,2018-07-12 15:00:03.265,21,0,0.00,11.506000,51.405509,-2.819328,5.37,7.16,0.00,-15,0,50,0,1,0,62,99,-5670,2331,11506,3147.50,16,P_GPS,1,0,0,0,0,564,0,1531404003165,3863,3859,3854,0,0,0,13,,,,,,,0,0,0,151,-5,507,-30,0,507,6,54,38.60,45.28,24,32,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405537,-2.819272,17,17,8.95,16,17,17,8.95,16,3191,2018-07-12 14:00:03.268,2018-07-12 15:00:03.268,21,0,0.00,11.506000,51.405509,-2.819328,5.37,7.16,0.00,-14,-1,51,0,1,0,62,99,-5670,2331,11506,3147.50,16,P_GPS,1,0,0,0,0,564,0,1531404003268,3863,3859,3854,0,0,0,13,,,,,,,0,0,0,149,-11,512,-30,0,542,6,54,40.00,49.41,24,32,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405539,-2.819267,17,17,9.26,17,17,17,9.26,17,3258,2018-07-12 14:00:03.336,2018-07-12 15:00:03.336,21,0,0.00,11.506000,51.405509,-2.819328,5.59,7.38,0.00,-11,-1,53,0,1,0,62,99,-5670,2331,11506,3147.50,16,P_GPS,1,0,0,0,0,654,0,1531404003335,3863,3859,3854,0,0,0,13,,,,,,,0,0,0,119,-13,530,-30,0,542,6,54,41.40,53.75,25,32,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405541,-2.819262,17,17,9.57,19,17,17,9.57,19,3374,2018-07-12 14:00:03.451,2018-07-12 15:00:03.451,21,0,0.00,11.506000,51.405509,-2.819328,5.82,7.61,0.00,6,0,56,0,1,0,62,99,-5670,2331,11506,3147.50,16,P_GPS,1,0,0,0,0,660,0,1531404003451,3863,3859,3854,0,0,0,13,,,,,,,0,0,0,-68,-2,565,-30,0,595,6,54,42.80,58.21,25,34,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405544,-2.819257,17,17,9.09,20,17,17,9.57,20,3469,2018-07-12 14:00:03.546,2018-07-12 15:00:03.546,21,0,0.00,11.506000,51.405509,-2.819328,5.59,7.16,-0.22,15,3,62,0,1,0,62,99,-5670,2331,11506,3147.50,16,P_GPS,1,0,0,0,0,660,0,1531404003546,3863,3859,3854,0,0,0,13,,,,,,,0,0,0,-158,34,627,-30,0,675,6,54,40.62,62.57,25,32,-1,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405546,-2.819253,18,18,8.14,21,18,18,9.57,21,3563,2018-07-12 14:00:03.640,2018-07-12 15:00:03.640,21,0,0.00,11.506000,51.405509,-2.819328,4.92,6.49,0.00,11,5,71,0,1,0,62,99,-7852,2327,11506,3147.50,16,P_GPS,1,0,0,0,26,660,0,1531404003640,3863,3859,3854,0,0,0,13,,,,,,,0,0,0,-119,52,712,-30,0,765,6,55,36.40,66.36,22,29,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405548,-2.819249,17,17,7.34,22,18,18,9.57,22,3657,2018-07-12 14:00:03.734,2018-07-12 15:00:03.734,21,0,0.00,11.506000,51.405509,-2.819328,4.47,5.82,0.00,11,7,79,0,1,0,62,99,-7852,2327,11506,3147.50,16,P_GPS,1,0,0,0,40,660,0,1531404003734,3863,3859,3854,0,0,0,13,,,,,,,0,0,0,-110,73,799,-30,0,855,6,54,32.80,69.89,20,25,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405549,-2.819245,17,17,6.58,23,18,18,9.57,23,3762,2018-07-12 14:00:03.839,2018-07-12 15:00:03.839,21,0,0.00,11.506000,51.405509,-2.819328,3.80,5.37,0.22,10,10,88,0,1,0,62,99,-7852,2327,11506,3147.50,16,P_GPS,1,0,0,0,43,571,0,1531404003839,3863,3859,3854,0,0,0,13,,,,,,,0,0,0,-109,105,887,-30,0,945,6,54,29.43,72.96,17,24,1,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405551,-2.819242,17,17,5.77,24,18,18,9.57,24,3862,2018-07-12 14:00:03.940,2018-07-12 15:00:03.940,21,0,0.00,11.506000,51.405509,-2.819328,3.36,4.70,0.00,10,12,97,0,1,0,62,99,-7852,2327,11506,3147.50,16,P_GPS,1,0,0,0,0,16,0,1531404003939,3863,3859,3854,0,0,0,13,,,,,,,0,0,0,-101,121,975,-30,0,1035,6,54,25.81,75.78,15,20,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405552,-2.819239,17,17,5.15,25,18,18,9.57,25,3979,2018-07-12 14:00:04.056,2018-07-12 15:00:04.057,21,0,0.00,11.506000,51.405509,-2.819328,2.91,4.25,0.00,8,14,105,0,1,0,62,99,-7852,2327,11506,3147.50,16,P_GPS,1,0,0,0,0,0,0,1531404004056,3863,3859,3854,0,0,0,13,,,,,,,0,0,0,-81,141,1059,-30,0,1123,6,54,23.02,78.18,12,18,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405553,-2.819236,17,17,4.72,26,18,18,9.57,26,4055,2018-07-12 14:00:04.132,2018-07-12 15:00:04.133,21,0,0.00,11.506000,51.405509,-2.819328,2.46,4.03,0.22,6,15,111,0,1,0,62,99,-7852,2327,11506,3147.50,16,P_GPS,1,0,0,0,0,0,0,1531404004132,3863,3859,3854,0,0,0,13,,,,,,,0,0,0,-67,153,1110,-30,0,1145,6,54,21.12,80.34,11,17,1,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405554,-2.819234,17,17,4.01,26,18,18,9.57,26,4150,2018-07-12 14:00:04.664,2018-07-12 15:00:04.664,21,0,0.00,11.506000,51.405509,-2.819328,0.45,1.57,0.00,6,15,113,0,1,0,62,99,-7852,2327,11506,3147.50,16,P_GPS,1,0,0,0,0,0,0,1531404004227,3863,3859,3854,0,0,0,13,,,,,,,0,0,0,-68,151,1135,-30,0,1145,6,54,17.92,82.04,2,6,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405555,-2.819229,17,17,1.63,28,18,18,9.57,28,4592,2018-07-12 14:00:04.669,2018-07-12 15:00:04.669,21,0,0.00,11.506000,51.405509,-2.819328,0.45,1.57,0.00,7,5,115,0,1,0,62,99,-7852,2327,11506,3147.50,16,P_GPS,1,0,0,0,0,0,0,1531404004669,3863,3859,3854,0,0,0,13,,,,,,,0,0,0,-73,59,1152,-30,0,1145,6,54,7.28,85.52,2,6,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405555,-2.819229,17,17,1.63,28,18,18,9.57,28,4596,2018-07-12 14:00:04.673,2018-07-12 15:00:04.673,21,0,0.00,11.506000,51.405509,-2.819328,0.45,1.57,0.00,7,5,115,0,1,0,62,99,-7852,2327,11506,3147.50,16,P_GPS,1,0,0,0,0,0,0,1531404004673,3863,3859,3854,0,0,0,13,,,,,,,0,0,0,-73,59,1152,-30,0,1145,6,54,7.28,85.52,2,6,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405555,-2.819229,17,17,1.63,28,18,18,9.57,28,4628,2018-07-12 14:00:04.705,2018-07-12 15:00:04.705,21,0,0.00,11.506000,51.405509,-2.819328,0.45,1.57,0.00,7,5,115,0,1,0,62,99,-7852,2327,11506,3147.50,16,P_GPS,1,0,0,0,0,0,0,1531404004705,3863,3859,3854,0,0,0,13,,,,,,,0,0,0,-73,59,1152,-30,0,1145,6,54,7.28,85.52,2,6,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405555,-2.819229,17,17,1.63,28,18,18,9.57,28,4633,2018-07-12 14:00:04.711,2018-07-12 15:00:04.711,21,0,0.00,11.506000,51.405509,-2.819328,0.45,1.57,0.00,7,5,115,0,1,0,62,99,-7852,2327,11506,3147.50,16,P_GPS,1,0,0,0,0,0,0,1531404004710,3863,3859,3854,0,0,0,13,,,,,,,0,0,0,-73,59,1152,-30,0,1145,6,54,7.28,85.52,2,6,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
51.405555,-2.819228,17,17,1.20,28,18,18,9.57,28,4662,2018-07-12 14:00:04.739,2018-07-12 15:00:04.739,21,0,0.00,11.506000,51.405509,-2.819328,0.45,1.12,0.00,5,4,115,0,1,0,62,99,-7852,2327,11506,3147.50,16,P_GPS,1,0,0,0,0,0,0,1531404004739,3863,3859,3854,0,0,0,13,,,,,,,0,0,0,-55,40,1150,-30,0,1145,6,54,5.39,85.75,2,5,0,0,,,100,100,0,1,0,0,0,2,0,,,,,0.0,0.0,0
